9.919687499999999547e-01,9.992706199999999983e-01,9.880502799999999475e-01,9.984379399999999682e-01,9.897350099999999706e-01,9.923207800000000134e-01,9.999284099999999897e-01,1.002660499999999955e+00,9.973016999999999577e-01,1.001105399999999923e+00,9.977027800000000113e-01,9.786530700000000138e-01,9.883120100000000186e-01,9.960331300000000443e-01,1.003730900000000092e+00,1.013898299999999919e+00,9.939174100000000012e-01,8.233800500000000300e-01,9.596751300000000429e-01,1.001298199999999916e+00,9.924199000000000215e-01,9.895166800000000373e-01,1.000096899999999955e+00,9.964041099999999540e-01,1.021743899999999927e+00,9.717255200000000093e-01,1.001596500000000001e+00,9.990491900000000314e-01,9.926558699999999957e-01,9.964592500000000186e-01,1.007694400000000101e+00,1.000984499999999944e+00,9.936801199999999445e-01
9.821013800000000238e-01,9.927909999999999791e-01,9.811435299999999859e-01,9.944615399999999772e-01,9.851877700000000182e-01,9.906903500000000529e-01,9.980698199999999964e-01,1.004778699999999914e+00,9.983300000000000507e-01,9.978355199999999758e-01,9.960400499999999546e-01,9.783020000000000049e-01,9.897869200000000145e-01,9.920905199999999757e-01,9.994612899999999467e-01,1.011169699999999949e+00,9.944915800000000417e-01,8.209272600000000475e-01,9.574356699999999609e-01,1.000269400000000086e+00,9.925884600000000058e-01,9.887136800000000392e-01,9.977194099999999732e-01,9.935429099999999458e-01,1.022684300000000102e+00,9.714112299999999589e-01,9.982056000000000262e-01,1.001038000000000094e+00,9.942698500000000106e-01,9.935442799999999464e-01,1.004333900000000002e+00,1.000497600000000098e+00,9.886241599999999741e-01
9.802197200000000166e-01,9.910628200000000110e-01,9.796403099999999586e-01,9.904030000000000333e-01,9.862698899999999824e-01,9.877905200000000052e-01,9.951387600000000111e-01,1.002256299999999989e+00,9.973815700000000506e-01,9.947214100000000281e-01,9.984893200000000135e-01,9.777705700000000055e-01,9.872748900000000161e-01,9.959160099999999627e-01,1.002223099999999922e+00,1.009124600000000038e+00,9.930194599999999649e-01,8.143648500000000290e-01,9.557580900000000046e-01,1.000708200000000048e+00,9.911361300000000041e-01,9.884186999999999834e-01,9.924258599999999930e-01,9.962180299999999766e-01,1.017428500000000069e+00,9.677365399999999784e-01,9.952111799999999731e-01,9.972859600000000269e-01,9.893723100000000326e-01,9.900490600000000363e-01,1.003506699999999974e+00,9.997137200000000279e-01,9.883322700000000127e-01
9.754741799999999685e-01,9.835460200000000208e-01,9.735950199999999777e-01,9.829232700000000156e-01,9.857028100000000403e-01,9.842809999999999615e-01,9.921077499999999549e-01,1.003134799999999993e+00,9.938539899999999649e-01,9.940528299999999984e-01,9.977577899999999778e-01,9.764325000000000365e-01,9.880754400000000270e-01,9.921210400000000096e-01,9.929475800000000518e-01,1.007075200000000059e+00,9.936666499999999846e-01,8.113969599999999449e-01,9.555783300000000313e-01,9.963430800000000476e-01,9.896812999999999860e-01,9.853287299999999860e-01,9.939873200000000075e-01,9.974995300000000231e-01,1.018480999999999970e+00,9.698451799999999734e-01,9.945978500000000055e-01,9.922567599999999599e-01,9.890613000000000321e-01,9.877049300000000365e-01,1.002860199999999979e+00,9.958478200000000502e-01,9.880124300000000526e-01
9.775713700000000506e-01,9.840968300000000335e-01,9.700451500000000227e-01,9.785997300000000010e-01,9.781019699999999872e-01,9.829298899999999728e-01,9.923896800000000518e-01,1.006944899999999921e+00,9.961847700000000527e-01,9.940316700000000338e-01,9.941609500000000432e-01,9.694744899999999665e-01,9.878424399999999883e-01,9.883272100000000115e-01,9.982895299999999805e-01,1.012269899999999945e+00,9.927845600000000381e-01,8.064466700000000321e-01,9.553917100000000051e-01,9.956360499999999947e-01,9.873164899999999911e-01,9.836685699999999644e-01,9.908317899999999900e-01,9.881234800000000540e-01,1.019051300000000104e+00,9.663096100000000410e-01,9.924444599999999728e-01,9.941611299999999485e-01,9.890005600000000285e-01,9.883149900000000043e-01,1.002027299999999954e+00,9.990359500000000059e-01,9.869548099999999602e-01
9.716548299999999694e-01,9.654469500000000259e-01,9.569171699999999836e-01,9.700638099999999708e-01,9.725332300000000263e-01,9.779082500000000344e-01,9.890166500000000527e-01,1.001462899999999934e+00,9.906158999999999937e-01,9.883371600000000479e-01,9.947915699999999584e-01,9.714646900000000196e-01,9.855702499999999810e-01,9.795483400000000174e-01,9.938344399999999856e-01,1.007057700000000056e+00,9.894753699999999652e-01,8.029071700000000034e-01,9.479372499999999535e-01,9.920895100000000078e-01,9.883039599999999814e-01,9.845418900000000306e-01,9.900103199999999992e-01,9.878249799999999636e-01,1.018073800000000029e+00,9.612834500000000393e-01,9.902081499999999536e-01,9.901548599999999700e-01,9.867122200000000287e-01,9.869244099999999742e-01,9.964566799999999835e-01,9.922096700000000435e-01,9.862085600000000118e-01
9.686919499999999683e-01,9.603171900000000427e-01,9.544755200000000217e-01,9.646177900000000305e-01,9.667248099999999900e-01,9.733159500000000408e-01,9.813815399999999967e-01,9.974914799999999859e-01,9.892795100000000286e-01,9.881851699999999461e-01,9.907310000000000283e-01,9.698765900000000384e-01,9.809695499999999679e-01,9.861625400000000319e-01,9.965920999999999808e-01,1.003303300000000009e+00,9.906220399999999815e-01,8.004342300000000243e-01,9.494283199999999923e-01,9.951029399999999914e-01,9.838827300000000387e-01,9.753112800000000027e-01,9.955789400000000233e-01,9.886067499999999786e-01,1.017630800000000058e+00,9.591418499999999625e-01,9.876724500000000351e-01,9.853382099999999921e-01,9.814624800000000260e-01,9.807391800000000437e-01,9.966877699999999729e-01,9.922349999999999781e-01,9.806570999999999483e-01
9.603418700000000419e-01,9.443205599999999755e-01,9.442374700000000232e-01,9.566162799999999855e-01,9.591026900000000355e-01,9.708535700000000546e-01,9.786949200000000237e-01,9.973427099999999657e-01,9.865876999999999564e-01,9.805892099999999889e-01,9.876809699999999914e-01,9.674319000000000113e-01,9.748266300000000273e-01,9.782299399999999645e-01,9.851932500000000203e-01,1.000968199999999975e+00,9.949810500000000335e-01,7.876421200000000011e-01,9.480652200000000418e-01,9.883834700000000417e-01,9.803154499999999771e-01,9.772440799999999594e-01,9.970333599999999796e-01,9.830052900000000315e-01,1.012986100000000000e+00,9.503771699999999933e-01,9.851651200000000053e-01,9.846122899999999456e-01,9.811013299999999937e-01,9.831221100000000490e-01,9.960479700000000047e-01,9.861151000000000222e-01,9.783511200000000185e-01
9.486831399999999803e-01,9.332264700000000301e-01,9.384685799999999967e-01,9.427339399999999925e-01,9.555895300000000203e-01,9.634925699999999926e-01,9.710507400000000233e-01,9.888818299999999617e-01,9.834871899999999556e-01,9.538527100000000480e-01,9.589040899999999867e-01,9.338319299999999767e-01,9.529672300000000540e-01,9.618512999999999646e-01,9.707667199999999719e-01,9.936050199999999499e-01,9.897100300000000184e-01,7.815217399999999648e-01,9.453558899999999765e-01,9.850123499999999810e-01,9.752754000000000145e-01,9.732783999999999880e-01,1.000252799999999942e+00,9.840008000000000088e-01,1.011647799999999986e+00,9.496913599999999844e-01,9.868190900000000099e-01,9.803263500000000130e-01,9.800471099999999991e-01,9.805158999999999958e-01,9.906338999999999562e-01,9.822871100000000189e-01,9.757902000000000520e-01
9.394432900000000419e-01,9.328344499999999817e-01,9.342343199999999515e-01,9.336836299999999866e-01,9.502998599999999962e-01,9.544690300000000516e-01,9.640268699999999802e-01,9.782849000000000128e-01,9.745087599999999739e-01,9.409670799999999558e-01,9.554614999999999636e-01,9.405015100000000405e-01,9.559953799999999502e-01,9.551656200000000485e-01,9.616976400000000202e-01,9.861812599999999485e-01,9.863358700000000034e-01,7.800627900000000059e-01,9.416776300000000433e-01,9.841282999999999559e-01,9.786287000000000180e-01,9.679073700000000446e-01,1.000317499999999971e+00,9.789191499999999602e-01,1.014697900000000041e+00,9.534866800000000309e-01,9.819436099999999668e-01,9.813544199999999496e-01,9.760081800000000030e-01,9.744110700000000458e-01,9.887095099999999581e-01,9.792166900000000007e-01,9.747341299999999764e-01
